id,created_date,water_pH,TDS,water_temp
595239,2023-03-03 19:56:00,6.97,436,24.19
595242,2023-03-03 19:56:00,6.8,441,24.19
595243,2023-03-03 19:57:00,8.37,439,24.19
595244,2023-03-03 19:57:00,6.92,446,24.19
595245,2023-03-03 19:57:00,8.36,444,24.19
595246,2023-03-03 19:57:00,7.3,444,24.19
595247,2023-03-03 19:57:00,7.51,449,24.19
595248,2023-03-03 19:57:00,6.96,441,24.19
595249,2023-03-03 19:57:00,7.13,449,24.19
595252,2023-03-03 19:57:00,7.26,444,24.19
595253,2023-03-03 19:57:00,8.29,441,24.19
595255,2023-03-03 19:57:00,6.77,441,24.19
595256,2023-03-03 19:57:00,6.85,439,24.19
595257,2023-03-03 19:57:00,7.63,446,24.19
595258,2023-03-03 19:57:00,7.64,444,24.19
595260,2023-03-03 19:57:00,6.91,439,24.19
595261,2023-03-03 19:57:00,6.89,441,24.19
595262,2023-03-03 19:57:00,7.22,444,24.19
595263,2023-03-03 19:57:00,7.91,441,24.19
595264,2023-03-03 19:57:00,6.73,444,24.19
595265,2023-03-03 19:57:00,7.14,441,24.19
595266,2023-03-03 19:58:00,7.33,446,24.19
595267,2023-03-03 19:58:00,7.17,441,24.19
595268,2023-03-03 19:58:00,7.7,441,24.19
595269,2023-03-03 19:58:00,8.26,441,24.19
595270,2023-03-03 19:58:00,7.08,444,24.19
595271,2023-03-03 19:58:00,7.6,446,24.19
595272,2023-03-03 19:58:00,7.05,441,24.19
595273,2023-03-03 19:58:00,6.87,444,24.19
595274,2023-03-03 19:58:00,7.97,446,24.19
595275,2023-03-03 19:58:00,7.81,444,24.19
595276,2023-03-03 19:58:00,7.36,441,24.19
595277,2023-03-03 19:58:00,6.9,444,24.19
595278,2023-03-03 19:58:00,6.98,444,24.19
595279,2023-03-03 19:58:00,7.22,446,24.19
595280,2023-03-03 19:58:00,7.13,441,24.19
595281,2023-03-03 19:58:00,7.34,441,24.19
595282,2023-03-03 19:58:00,7.3,441,24.19
595283,2023-03-03 19:58:00,6.97,441,24.19
595284,2023-03-03 19:58:00,7.87,441,24.19
595285,2023-03-03 19:58:00,8.02,444,24.19
595286,2023-03-03 19:58:00,8.0,441,24.19
595287,2023-03-03 19:58:00,8.24,439,24.19
595288,2023-03-03 19:58:00,7.42,444,24.19
595289,2023-03-03 19:58:00,8.3,439,24.19
595290,2023-03-03 19:59:00,8.13,441,24.19
595291,2023-03-03 19:59:00,8.24,441,24.19
595292,2023-03-03 19:59:00,7.6,444,24.19
595293,2023-03-03 19:59:00,8.36,441,24.19
595294,2023-03-03 19:59:00,6.87,441,24.19
595295,2023-03-03 19:59:00,7.89,444,24.19
595296,2023-03-03 19:59:00,8.32,446,24.19
595297,2023-03-03 19:59:00,8.25,441,24.19
595298,2023-03-03 19:59:00,6.78,446,24.19
595300,2023-03-03 19:59:00,7.16,444,24.19
595301,2023-03-03 19:59:00,8.09,446,24.19
595302,2023-03-03 19:59:00,8.31,439,24.19
595303,2023-03-03 19:59:00,7.19,441,24.19
595304,2023-03-03 19:59:00,7.66,441,24.19
595305,2023-03-03 19:59:00,8.24,441,24.19
595306,2023-03-03 19:59:00,7.04,446,24.19
595307,2023-03-03 19:59:00,8.1,441,24.19
595308,2023-03-03 19:59:00,7.16,446,24.19
595309,2023-03-03 19:59:00,6.93,444,24.19
595310,2023-03-03 19:59:00,8.31,439,24.19
595311,2023-03-03 19:59:00,8.31,439,24.19
595312,2023-03-03 19:59:00,7.37,444,24.19
595313,2023-03-03 19:59:00,7.09,441,24.19
595314,2023-03-03 20:00:00,6.95,441,24.19
595315,2023-03-03 20:00:00,7.12,439,24.19
595316,2023-03-03 20:00:00,7.59,444,24.19
595317,2023-03-03 20:00:00,8.19,439,24.19
595319,2023-03-03 20:00:00,8.23,439,24.19
595320,2023-03-03 20:00:00,6.92,441,24.19
595321,2023-03-03 20:00:00,7.69,441,24.19
595322,2023-03-03 20:00:00,6.9,449,24.19
595323,2023-03-03 20:00:00,6.92,444,24.19
595324,2023-03-03 20:00:00,6.84,439,24.19
595325,2023-03-03 20:00:00,6.83,446,24.19
595326,2023-03-03 20:00:00,8.26,444,24.19
595327,2023-03-03 20:00:00,7.93,441,24.19
595328,2023-03-03 20:00:00,7.04,446,24.19
595329,2023-03-03 20:00:00,6.88,444,24.19
595330,2023-03-03 20:00:00,7.8,446,24.19
595331,2023-03-03 20:00:00,7.56,444,24.19
595332,2023-03-03 20:00:00,7.37,446,24.19
595333,2023-03-03 20:00:00,7.97,444,24.19
595334,2023-03-03 20:00:00,6.94,444,24.19
595335,2023-03-03 20:00:00,7.62,444,24.19
595336,2023-03-03 20:00:00,7.17,444,24.19
595337,2023-03-03 20:01:00,7.78,441,24.19
595339,2023-03-03 20:01:00,6.83,441,24.19
595340,2023-03-03 20:01:00,8.2,444,24.19
595341,2023-03-03 20:01:00,8.18,441,24.19
595342,2023-03-03 20:01:00,6.93,444,24.19
595343,2023-03-03 20:01:00,8.28,444,24.19
595344,2023-03-03 20:01:00,6.68,446,24.19
595345,2023-03-03 20:01:00,6.95,439,24.19
595346,2023-03-03 20:01:00,6.75,449,24.19
595347,2023-03-03 20:01:00,7.58,441,24.19
595348,2023-03-03 20:01:00,6.98,446,24.19
595349,2023-03-03 20:01:00,7.0,444,24.19
595350,2023-03-03 20:01:00,6.84,446,24.19
595352,2023-03-03 20:01:00,6.87,446,24.19
595353,2023-03-03 20:01:00,7.79,439,24.19
595354,2023-03-03 20:01:00,7.11,444,24.19
595355,2023-03-03 20:01:00,7.36,444,24.19
595356,2023-03-03 20:01:00,8.27,444,24.19
595357,2023-03-03 20:01:00,6.88,439,24.19
595358,2023-03-03 20:01:00,8.27,441,24.19
595359,2023-03-03 20:02:00,8.37,441,24.19
595360,2023-03-03 20:02:00,7.17,439,24.19
595361,2023-03-03 20:02:00,7.46,444,24.19
595362,2023-03-03 20:02:00,7.1,446,24.19
595363,2023-03-03 20:02:00,8.22,441,24.19
595364,2023-03-03 20:02:00,6.83,444,24.19
595366,2023-03-03 20:02:00,7.34,449,24.19
595367,2023-03-03 20:02:00,8.26,439,24.19
595368,2023-03-03 20:02:00,6.84,439,24.19
595369,2023-03-03 20:02:00,8.24,439,24.19
595370,2023-03-03 20:02:00,8.21,444,24.19
595371,2023-03-03 20:02:00,7.38,446,24.19
595372,2023-03-03 20:02:00,7.08,441,24.19
595373,2023-03-03 20:02:00,6.77,446,24.19
595374,2023-03-03 20:02:00,7.24,446,24.19
595375,2023-03-03 20:02:00,6.85,441,24.19
595376,2023-03-03 20:02:00,7.59,444,24.19
595377,2023-03-03 20:02:00,6.92,444,24.19
595378,2023-03-03 20:02:00,7.87,444,24.19
595379,2023-03-03 20:02:00,7.61,441,24.19
595380,2023-03-03 20:02:00,6.84,444,24.19
595381,2023-03-03 20:02:00,7.12,446,24.19
595382,2023-03-03 20:02:00,6.91,444,24.19
595383,2023-03-03 20:03:00,7.11,441,24.19
595384,2023-03-03 20:03:00,7.95,441,24.19
595385,2023-03-03 20:03:00,6.73,446,24.19
595386,2023-03-03 20:03:00,6.89,439,24.19
595387,2023-03-03 20:03:00,7.86,441,24.19
595388,2023-03-03 20:03:00,6.84,436,24.19
595389,2023-03-03 20:03:00,6.98,439,24.19
595390,2023-03-03 20:03:00,6.79,441,24.19
595391,2023-03-03 20:03:00,7.76,444,24.19
595392,2023-03-03 20:03:00,8.26,439,24.19
595393,2023-03-03 20:03:00,8.13,439,24.19
595394,2023-03-03 20:03:00,6.78,441,24.19
595395,2023-03-03 20:03:00,7.06,441,24.19
595398,2023-03-03 20:03:00,7.43,444,24.13
595399,2023-03-03 20:03:00,6.79,439,24.19
595400,2023-03-03 20:03:00,8.38,441,24.19
595401,2023-03-03 20:03:00,7.82,444,24.19
595402,2023-03-03 20:03:00,7.04,444,24.19
595403,2023-03-03 20:03:00,7.03,444,24.19
595404,2023-03-03 20:03:00,6.92,439,24.19
595405,2023-03-03 20:03:00,7.0,446,24.19
595406,2023-03-03 20:04:00,6.99,449,24.19
595408,2023-03-03 20:04:00,8.21,441,24.19
595409,2023-03-03 20:04:00,7.57,444,24.19
595410,2023-03-03 20:04:00,7.06,441,24.19
595411,2023-03-03 20:04:00,8.27,444,24.19
595412,2023-03-03 20:04:00,7.81,439,24.19
595413,2023-03-03 20:04:00,8.26,444,24.19
595414,2023-03-03 20:04:00,8.2,444,24.19
595415,2023-03-03 20:04:00,8.26,439,24.19
595416,2023-03-03 20:04:00,7.05,441,24.19
595417,2023-03-03 20:04:00,7.16,441,24.19
595418,2023-03-03 20:04:00,8.31,444,24.19
595419,2023-03-03 20:04:00,7.18,441,24.19
595420,2023-03-03 20:04:00,7.4,441,24.19
595421,2023-03-03 20:04:00,7.03,441,24.19
595422,2023-03-03 20:04:00,8.14,439,24.19
595423,2023-03-03 20:04:00,6.8,446,24.19
595424,2023-03-03 20:04:00,7.55,439,24.19
595425,2023-03-03 20:04:00,6.82,439,24.19
595426,2023-03-03 20:04:00,7.27,441,24.19
595427,2023-03-03 20:04:00,8.2,441,24.19
595428,2023-03-03 20:04:00,7.11,441,24.19
595430,2023-03-03 20:05:00,8.24,441,24.19
595431,2023-03-03 20:05:00,7.79,444,24.19
595432,2023-03-03 20:05:00,7.53,444,24.19
595433,2023-03-03 20:05:00,7.15,444,24.19
595434,2023-03-03 20:05:00,7.15,441,24.19
595435,2023-03-03 20:05:00,8.2,441,24.19
595436,2023-03-03 20:05:00,7.71,439,24.19
595437,2023-03-03 20:05:00,8.23,444,24.19
595438,2023-03-03 20:05:00,7.15,444,24.19
595439,2023-03-03 20:05:00,7.02,436,24.19
595440,2023-03-03 20:05:00,7.58,444,24.19
595441,2023-03-03 20:05:00,7.82,444,24.19
595442,2023-03-03 20:05:00,7.37,441,24.19
595443,2023-03-03 20:05:00,7.03,439,24.19
595444,2023-03-03 20:05:00,7.44,444,24.19
595446,2023-03-03 20:05:00,6.77,439,24.19
595447,2023-03-03 20:05:00,6.9,441,24.19
595448,2023-03-03 20:05:00,7.25,441,24.19
595449,2023-03-03 20:05:00,6.95,444,24.19
595450,2023-03-03 20:05:00,7.1,441,24.19
595451,2023-03-03 20:05:00,7.0,441,24.19
595452,2023-03-03 20:06:00,8.29,444,24.19
595453,2023-03-03 20:06:00,7.79,446,24.19
595454,2023-03-03 20:06:00,7.83,441,24.19
595455,2023-03-03 20:06:00,6.59,446,24.19
595456,2023-03-03 20:06:00,6.92,446,24.19
595457,2023-03-03 20:06:00,6.9,439,24.19
595458,2023-03-03 20:06:00,7.26,444,24.19
595459,2023-03-03 20:06:00,7.83,439,24.19
595460,2023-03-03 20:06:00,7.76,446,24.19
595461,2023-03-03 20:06:00,6.97,441,24.19
595462,2023-03-03 20:06:00,6.94,436,24.19
595463,2023-03-03 20:06:00,7.02,446,24.19
595464,2023-03-03 20:06:00,8.12,441,24.19
595465,2023-03-03 20:06:00,8.31,441,24.19
595466,2023-03-03 20:06:00,8.25,439,24.19
595467,2023-03-03 20:06:00,8.18,439,24.19
595468,2023-03-03 20:06:00,8.22,441,24.19
595469,2023-03-03 20:06:00,8.28,439,24.19
595470,2023-03-03 20:06:00,7.01,441,24.19
595471,2023-03-03 20:06:00,7.51,439,24.19
595472,2023-03-03 20:06:00,8.14,439,24.19
595473,2023-03-03 20:06:00,6.63,439,24.19
595474,2023-03-03 20:06:00,6.91,441,24.19
595476,2023-03-03 20:07:00,6.83,439,24.19
595477,2023-03-03 20:07:00,6.94,441,24.19
595478,2023-03-03 20:07:00,7.01,439,24.19
595479,2023-03-03 20:07:00,7.11,441,24.19
595480,2023-03-03 20:07:00,7.71,441,24.19
595481,2023-03-03 20:07:00,6.82,439,24.19
595482,2023-03-03 20:07:00,6.91,441,24.19
595483,2023-03-03 20:07:00,8.18,439,24.19
595484,2023-03-03 20:07:00,6.95,444,24.19
595485,2023-03-03 20:07:00,7.16,444,24.19
595486,2023-03-03 20:07:00,8.23,441,24.19
595488,2023-03-03 20:07:00,8.05,439,24.19
595489,2023-03-03 20:07:00,7.11,444,24.19
595490,2023-03-03 20:07:00,7.06,439,24.19
595491,2023-03-03 20:07:00,7.6,441,24.13
595492,2023-03-03 20:07:00,7.04,444,24.19
595493,2023-03-03 20:07:00,6.69,441,24.19
595494,2023-03-03 20:07:00,6.99,444,24.19
595495,2023-03-03 20:07:00,8.25,436,24.19
595496,2023-03-03 20:07:00,6.88,441,24.19
595497,2023-03-03 20:07:00,7.0,444,24.19
595498,2023-03-03 20:07:00,6.79,441,24.19
595499,2023-03-03 20:07:00,8.09,441,24.19
595501,2023-03-03 20:08:00,6.76,441,24.13
595502,2023-03-03 20:08:00,6.82,441,24.19
595503,2023-03-03 20:08:00,7.89,439,24.19
595504,2023-03-03 20:08:00,7.44,444,24.19
595506,2023-03-03 20:08:00,8.11,441,24.19
595507,2023-03-03 20:08:00,6.87,444,24.19
595508,2023-03-03 20:08:00,6.89,439,24.19
595509,2023-03-03 20:08:00,8.18,439,24.19
595510,2023-03-03 20:08:00,7.8,444,24.19
595511,2023-03-03 20:08:00,6.77,444,24.19
595512,2023-03-03 20:08:00,8.32,436,24.19
595514,2023-03-03 20:08:00,8.0,441,24.19
595515,2023-03-03 20:08:00,8.24,439,24.19
595517,2023-03-03 20:08:00,8.3,439,24.19
595518,2023-03-03 20:08:00,8.3,441,24.19
595519,2023-03-03 20:08:00,7.61,446,24.19
595520,2023-03-03 20:08:00,7.44,441,24.19
595521,2023-03-03 20:08:00,6.71,441,24.19
595522,2023-03-03 20:08:00,6.83,439,24.19
595523,2023-03-03 20:08:00,6.83,439,24.19
595524,2023-03-03 20:09:00,7.41,444,24.19
595525,2023-03-03 20:09:00,6.85,441,24.19
595526,2023-03-03 20:09:00,7.91,441,24.19
595527,2023-03-03 20:09:00,8.1,441,24.19
595528,2023-03-03 20:09:00,8.24,441,24.19
595529,2023-03-03 20:09:00,7.73,441,24.19
595530,2023-03-03 20:09:00,7.59,439,24.19
595531,2023-03-03 20:09:00,6.77,441,24.19
595533,2023-03-03 20:09:00,6.93,439,24.19
595536,2023-03-03 20:09:00,7.54,444,24.19
595537,2023-03-03 20:09:00,7.06,444,24.19
595538,2023-03-03 20:09:00,8.25,441,24.19
595539,2023-03-03 20:09:00,7.78,444,24.19
595540,2023-03-03 20:09:00,8.15,446,24.19
595541,2023-03-03 20:09:00,6.83,441,24.19
595542,2023-03-03 20:09:00,8.17,441,24.19
595543,2023-03-03 20:09:00,6.77,441,24.19
595544,2023-03-03 20:09:00,7.95,439,24.19
595545,2023-03-03 20:09:00,7.99,444,24.19
595546,2023-03-03 20:09:00,8.02,441,24.19
595547,2023-03-03 20:09:00,8.15,439,24.19
595548,2023-03-03 20:10:00,6.75,441,24.19
595549,2023-03-03 20:10:00,7.14,441,24.19
595550,2023-03-03 20:10:00,8.1,444,24.19
595552,2023-03-03 20:10:00,7.12,444,24.19
595553,2023-03-03 20:10:00,8.32,439,24.19
595554,2023-03-03 20:10:00,6.96,436,24.19
595555,2023-03-03 20:10:00,6.99,439,24.19
595556,2023-03-03 20:10:00,8.11,446,24.19
595557,2023-03-03 20:10:00,8.1,441,24.19
595558,2023-03-03 20:10:00,7.08,441,24.19
595559,2023-03-03 20:10:00,8.23,441,24.19
595560,2023-03-03 20:10:00,8.03,444,24.19
595561,2023-03-03 20:10:00,7.12,449,24.19
595562,2023-03-03 20:10:00,7.09,444,24.19
595563,2023-03-03 20:10:00,8.24,446,24.19
595564,2023-03-03 20:10:00,7.14,439,24.19
595565,2023-03-03 20:10:00,8.2,436,24.19
595567,2023-03-03 20:10:00,7.61,444,24.19
595568,2023-03-03 20:10:00,6.81,439,24.19
595569,2023-03-03 20:10:00,8.25,441,24.19
595570,2023-03-03 20:10:00,6.95,444,24.19
595571,2023-03-03 20:11:00,8.1,439,24.19
595572,2023-03-03 20:11:00,7.87,446,24.19
595573,2023-03-03 20:11:00,6.83,441,24.19
595574,2023-03-03 20:11:00,6.83,446,24.19
595575,2023-03-03 20:11:00,7.99,444,24.19
595576,2023-03-03 20:11:00,7.86,444,24.19
595578,2023-03-03 20:11:00,6.87,444,24.19
595579,2023-03-03 20:11:00,6.84,439,24.19
595580,2023-03-03 20:11:00,8.22,444,24.13
595581,2023-03-03 20:11:00,8.23,444,24.19
595582,2023-03-03 20:11:00,7.94,439,24.19
595583,2023-03-03 20:11:00,7.87,444,24.19
595584,2023-03-03 20:11:00,8.12,444,24.19
595585,2023-03-03 20:11:00,8.11,446,24.19
595586,2023-03-03 20:11:00,7.43,439,24.19
595587,2023-03-03 20:11:00,8.22,441,24.19
595588,2023-03-03 20:11:00,7.19,441,24.19
595589,2023-03-03 20:11:00,6.79,439,24.19
595591,2023-03-03 20:11:00,6.66,441,24.19
595592,2023-03-03 20:11:00,8.18,439,24.19
595594,2023-03-03 20:12:00,8.15,441,24.19
595595,2023-03-03 20:12:00,7.96,446,24.19
595596,2023-03-03 20:12:00,6.86,446,24.19
595597,2023-03-03 20:12:00,7.27,444,24.19
595598,2023-03-03 20:12:00,8.17,446,24.19
595599,2023-03-03 20:12:00,6.91,444,24.19
595600,2023-03-03 20:12:00,7.01,441,24.19
595601,2023-03-03 20:12:00,8.24,446,24.19
595602,2023-03-03 20:12:00,7.17,441,24.13
595603,2023-03-03 20:12:00,8.16,439,24.19
595604,2023-03-03 20:12:00,6.76,441,24.19
595605,2023-03-03 20:12:00,7.42,446,24.19
595608,2023-03-03 20:12:00,7.7,444,24.19
595609,2023-03-03 20:12:00,7.99,441,24.19
595610,2023-03-03 20:12:00,7.13,441,24.13
595611,2023-03-03 20:12:00,6.78,436,24.19
595612,2023-03-03 20:12:00,6.8,444,24.19
595613,2023-03-03 20:12:00,7.21,444,24.19
595614,2023-03-03 20:12:00,8.19,444,24.19
595616,2023-03-03 20:12:00,8.29,441,24.13
595617,2023-03-03 20:12:00,8.03,441,24.13
595619,2023-03-03 20:13:00,6.95,444,24.13
595621,2023-03-03 20:13:00,6.92,439,24.13
595622,2023-03-03 20:13:00,7.14,444,24.19
595623,2023-03-03 20:13:00,8.03,441,24.19
595624,2023-03-03 20:13:00,6.85,444,24.19
595625,2023-03-03 20:13:00,7.02,444,24.19
595626,2023-03-03 20:13:00,7.07,439,24.13
595627,2023-03-03 20:13:00,7.05,451,24.19
595628,2023-03-03 20:13:00,6.91,439,24.19
595629,2023-03-03 20:13:00,7.12,441,24.19
595630,2023-03-03 20:13:00,7.44,441,24.19
595631,2023-03-03 20:13:00,7.45,439,24.19
595632,2023-03-03 20:13:00,8.33,441,24.19
595633,2023-03-03 20:13:00,8.21,444,24.19
595634,2023-03-03 20:13:00,8.35,444,24.19
595635,2023-03-03 20:13:00,6.91,439,24.19
595636,2023-03-03 20:13:00,7.1,446,24.19
595637,2023-03-03 20:13:00,7.0,442,24.19
595638,2023-03-03 20:13:00,7.16,441,24.19
595639,2023-03-03 20:13:00,7.13,446,24.19
595640,2023-03-03 20:14:00,6.99,444,24.19
595641,2023-03-03 20:14:00,6.98,441,24.19
595642,2023-03-03 20:14:00,7.36,444,24.19
595643,2023-03-03 20:14:00,8.07,444,24.19
595644,2023-03-03 20:14:00,7.47,441,24.19
595645,2023-03-03 20:14:00,7.41,444,24.19
595646,2023-03-03 20:14:00,7.74,441,24.19
595647,2023-03-03 20:14:00,6.76,444,24.13
595648,2023-03-03 20:14:00,8.24,444,24.13
595649,2023-03-03 20:14:00,8.25,439,24.19
595650,2023-03-03 20:14:00,7.57,444,24.19
595651,2023-03-03 20:14:00,7.13,441,24.13
595653,2023-03-03 20:14:00,6.83,441,24.19
595654,2023-03-03 20:14:00,7.76,444,24.19
595655,2023-03-03 20:14:00,7.05,446,24.19
595656,2023-03-03 20:14:00,6.84,444,24.13
595657,2023-03-03 20:14:00,8.16,444,24.19
595660,2023-03-03 20:14:00,7.53,441,24.19
595662,2023-03-03 20:14:00,7.46,441,24.13
595663,2023-03-03 20:15:00,7.42,444,24.13
595664,2023-03-03 20:15:00,6.87,442,24.19
595665,2023-03-03 20:15:00,7.44,449,24.13
595666,2023-03-03 20:15:00,7.09,444,24.19
595667,2023-03-03 20:15:00,7.26,439,24.13
595668,2023-03-03 20:15:00,8.24,441,24.19
595669,2023-03-03 20:15:00,7.49,441,24.13
595670,2023-03-03 20:15:00,8.22,439,24.19
595671,2023-03-03 20:15:00,7.17,441,24.19
595672,2023-03-03 20:15:00,6.8,442,24.13
595673,2023-03-03 20:15:00,7.37,444,24.13
595674,2023-03-03 20:15:00,7.04,441,24.19
595675,2023-03-03 20:15:00,6.91,446,24.13
595676,2023-03-03 20:15:00,6.92,444,24.13
595677,2023-03-03 20:15:00,7.93,444,24.19
595678,2023-03-03 20:15:00,6.74,441,24.19
595680,2023-03-03 20:15:00,7.98,444,24.19
595681,2023-03-03 20:16:00,8.21,441,24.19
595683,2023-03-03 20:16:00,6.92,441,24.19
595684,2023-03-03 20:16:00,6.76,441,24.19
595686,2023-03-03 20:16:00,7.91,441,24.19
595687,2023-03-03 20:16:00,7.7,439,24.19
595688,2023-03-03 20:16:00,6.84,446,24.19
595689,2023-03-03 20:16:00,6.95,444,24.19
595690,2023-03-03 20:16:00,8.22,441,24.19
595691,2023-03-03 20:16:00,8.11,441,24.19
595692,2023-03-03 20:16:00,8.17,444,24.19
595693,2023-03-03 20:16:00,6.92,444,24.19
595694,2023-03-03 20:16:00,7.46,441,24.19
595695,2023-03-03 20:16:00,7.04,439,24.19
595697,2023-03-03 20:16:00,8.06,441,24.19
595698,2023-03-03 20:16:00,7.36,446,24.19
595699,2023-03-03 20:16:00,7.99,441,24.19
595700,2023-03-03 20:16:00,6.76,444,24.19
595701,2023-03-03 20:16:00,7.63,444,24.19
595702,2023-03-03 20:16:00,7.98,441,24.19
595703,2023-03-03 20:16:00,8.2,444,24.19
595704,2023-03-03 20:17:00,8.24,446,24.19
595705,2023-03-03 20:17:00,7.71,441,24.19
595708,2023-03-03 20:17:00,8.26,446,24.19
595709,2023-03-03 20:17:00,7.97,439,24.13
595710,2023-03-03 20:17:00,8.19,444,24.19
595712,2023-03-03 20:17:00,8.23,441,24.19
595713,2023-03-03 20:17:00,7.32,441,24.19
595714,2023-03-03 20:17:00,8.29,441,24.19
595715,2023-03-03 20:17:00,8.04,444,24.19
595716,2023-03-03 20:17:00,7.93,441,24.19
595717,2023-03-03 20:17:00,7.2,441,24.19
595718,2023-03-03 20:17:00,7.84,439,24.19
595719,2023-03-03 20:17:00,6.84,444,24.19
595720,2023-03-03 20:17:00,7.3,449,24.19
595721,2023-03-03 20:17:00,6.88,446,24.19
595722,2023-03-03 20:17:00,6.8,444,24.19
595723,2023-03-03 20:17:00,7.42,441,24.19
595724,2023-03-03 20:17:00,7.94,444,24.19
595725,2023-03-03 20:18:00,8.13,441,24.19
595726,2023-03-03 20:18:00,7.78,439,24.19
595727,2023-03-03 20:18:00,7.02,449,24.19
595728,2023-03-03 20:18:00,8.1,439,24.19
595729,2023-03-03 20:18:00,6.81,444,24.19
595730,2023-03-03 20:18:00,7.89,444,24.19
595731,2023-03-03 20:18:00,6.78,444,24.19
595732,2023-03-03 20:18:00,7.09,439,24.19
595733,2023-03-03 20:18:00,6.79,441,24.19
595734,2023-03-03 20:18:00,7.92,441,24.19
595735,2023-03-03 20:18:00,8.25,439,24.19
595736,2023-03-03 20:18:00,6.72,446,24.19
595737,2023-03-03 20:18:00,7.04,444,24.19
595738,2023-03-03 20:18:00,6.85,444,24.19
595739,2023-03-03 20:18:00,8.16,441,24.19
595740,2023-03-03 20:18:00,8.02,441,24.19
595741,2023-03-03 20:18:00,6.67,441,24.19
595742,2023-03-03 20:18:00,7.97,441,24.19
595743,2023-03-03 20:18:00,7.89,444,24.19
595744,2023-03-03 20:18:00,8.17,446,24.19
595745,2023-03-03 20:19:00,7.14,444,24.19
595746,2023-03-03 20:19:00,8.04,436,24.19
595747,2023-03-03 20:19:00,6.99,439,24.19
595748,2023-03-03 20:19:00,8.0,444,24.19
595749,2023-03-03 20:19:00,8.16,446,24.19
595750,2023-03-03 20:19:00,7.04,439,24.19
595751,2023-03-03 20:19:00,8.31,441,24.19
595752,2023-03-03 20:19:00,6.91,441,24.19
595753,2023-03-03 20:19:00,6.68,444,24.19
595754,2023-03-03 20:19:00,6.78,441,24.19
595755,2023-03-03 20:19:00,8.03,441,24.19
595756,2023-03-03 20:19:00,8.16,441,24.19
595757,2023-03-03 20:19:00,8.24,439,24.19
595758,2023-03-03 20:19:00,8.07,436,24.19
595759,2023-03-03 20:19:00,7.09,441,24.19
595760,2023-03-03 20:19:00,8.2,439,24.19
595761,2023-03-03 20:19:00,8.04,444,24.19
595762,2023-03-03 20:19:00,7.79,444,24.19
595763,2023-03-03 20:19:00,6.95,446,24.19
595765,2023-03-03 20:20:00,7.02,444,24.19
595766,2023-03-03 20:20:00,8.22,436,24.19
595767,2023-03-03 20:20:00,6.97,444,24.19
595768,2023-03-03 20:20:00,7.1,444,24.19
595769,2023-03-03 20:20:00,6.99,441,24.19
595770,2023-03-03 20:20:00,6.86,441,24.19
595772,2023-03-03 20:20:00,8.05,444,24.19
595773,2023-03-03 20:20:00,7.43,441,24.19
595775,2023-03-03 20:20:00,6.76,436,24.19
595777,2023-03-03 20:20:00,8.16,441,24.19
595778,2023-03-03 20:20:00,8.01,444,24.19
595779,2023-03-03 20:20:00,6.62,441,24.13
595780,2023-03-03 20:20:00,6.75,441,24.13
595781,2023-03-03 20:20:00,7.23,441,24.19
595782,2023-03-03 20:20:00,6.97,446,24.13
595783,2023-03-03 20:20:00,6.75,441,24.19
595784,2023-03-03 20:20:00,6.97,446,24.19
595785,2023-03-03 20:20:00,7.78,441,24.13
595786,2023-03-03 20:20:00,6.67,439,24.19
595788,2023-03-03 20:21:00,6.68,441,24.13
595790,2023-03-03 20:21:00,7.44,444,24.19
595791,2023-03-03 20:21:00,6.63,441,24.19
595792,2023-03-03 20:21:00,7.01,439,24.19
595793,2023-03-03 20:21:00,6.87,442,24.19
595794,2023-03-03 20:21:00,8.04,441,24.13
595795,2023-03-03 20:21:00,8.04,441,24.19
595797,2023-03-03 20:21:00,6.77,441,24.19
595798,2023-03-03 20:21:00,6.81,441,24.13
595799,2023-03-03 20:21:00,6.73,444,24.19
595800,2023-03-03 20:21:00,7.41,444,24.13
595801,2023-03-03 20:21:00,7.41,444,24.19
595802,2023-03-03 20:21:00,8.12,444,24.13
595803,2023-03-03 20:21:00,6.66,441,24.19
595804,2023-03-03 20:21:00,6.99,441,24.13
595805,2023-03-03 20:21:00,7.76,449,24.19
595806,2023-03-03 20:21:00,7.83,444,24.19
595807,2023-03-03 20:21:00,7.54,444,24.13
595808,2023-03-03 20:21:00,8.09,439,24.19
595810,2023-03-03 20:22:00,6.92,441,24.19
595811,2023-03-03 20:22:00,8.09,439,24.13
595812,2023-03-03 20:22:00,6.96,439,24.13
595813,2023-03-03 20:22:00,6.66,444,24.13
595814,2023-03-03 20:22:00,6.85,441,24.19
595815,2023-03-03 20:22:00,8.13,441,24.19
595816,2023-03-03 20:22:00,8.22,446,24.19
595818,2023-03-03 20:22:00,7.62,444,24.19
595820,2023-03-03 20:22:00,8.26,436,24.19
595822,2023-03-03 20:22:00,7.5,439,24.19
595823,2023-03-03 20:22:00,7.25,441,24.19
595825,2023-03-03 20:23:00,8.0,439,24.19
595826,2023-03-03 20:23:00,7.44,439,24.19
595827,2023-03-03 20:23:00,7.91,444,24.19
595828,2023-03-03 20:23:00,6.85,441,24.19
595829,2023-03-03 20:23:00,8.19,441,24.19
595831,2023-03-03 20:23:00,6.69,441,24.19
595832,2023-03-03 20:23:00,6.96,441,24.19
595833,2023-03-03 20:23:00,6.77,444,24.19
595834,2023-03-03 20:23:00,6.93,439,24.19
